date,close
2024-11-25 10:00:00+11:00,8441.7001953125
2024-11-25 11:00:00+11:00,8450.400390625
2024-11-25 12:00:00+11:00,8450.0
2024-11-25 13:00:00+11:00,8444.900390625
2024-11-25 14:00:00+11:00,8451.400390625
2024-11-25 15:00:00+11:00,8429.400390625
2024-11-25 16:00:00+11:00,8417.599609375
2024-11-26 10:00:00+11:00,8397.599609375
2024-11-26 11:00:00+11:00,8386.900390625
2024-11-26 12:00:00+11:00,8383.2001953125
2024-11-26 13:00:00+11:00,8384.2001953125
2024-11-26 14:00:00+11:00,8378.7001953125
2024-11-26 15:00:00+11:00,8361.400390625
2024-11-26 16:00:00+11:00,8359.400390625
2024-11-27 10:00:00+11:00,8398.400390625
2024-11-27 11:00:00+11:00,8406.7998046875
2024-11-27 12:00:00+11:00,8404.5
2024-11-27 13:00:00+11:00,8407.5
2024-11-27 14:00:00+11:00,8406.599609375
2024-11-27 15:00:00+11:00,8397.400390625
2024-11-27 16:00:00+11:00,8406.7001953125
2024-11-28 10:00:00+11:00,8447.2998046875
2024-11-28 11:00:00+11:00,8443.599609375
2024-11-28 12:00:00+11:00,8455.2001953125
2024-11-28 13:00:00+11:00,8468.7001953125
2024-11-28 14:00:00+11:00,8474.099609375
2024-11-28 15:00:00+11:00,8460.900390625
2024-11-28 16:00:00+11:00,8444.2998046875
2024-11-29 10:00:00+11:00,8406.2001953125
2024-11-29 11:00:00+11:00,8393.7001953125
2024-11-29 12:00:00+11:00,8412.2001953125
2024-11-29 13:00:00+11:00,8425.7001953125
2024-11-29 14:00:00+11:00,8430.2001953125
